ref,location,subject,back_word_1,back_word_2,back_word_3,title
5306c196,1823,minerail,2442,3688,972,0
5306c196,1847,vitamina b6,inas,1205,2281,0
5306c196,1859,vitamina b6,112,716,984,0
5306c196,1902,carboidrato,3180,984,3325,0
5306c196,1915,calcio,3325,3185,580,0
5306c196,1923,calcio,3185,580,984,0
5306c196,1973,zinco,icálcico,1681,3300,0
5306c196,1980,zinco,2460,1681,3300,0
5306c196,1988,picolinato,3101,3300,984,0
5306c196,2002,cromo,1205,3687,3687,0
5306c196,2009,cromo,3687,picolinato,984,0
5306c196,2104,chocolate,912,3292,2317,0
5306c196,2712,fibra,ificativas,984,1744,0
5312c679,88,chocolate,one,455,whey,0
5312c679,108,protein,r,514,chocolatebest,0
5312c679,129,chocolate,1391,whey,protein,0
5312c679,162,wafer,ocolate,455,whey,0
5312c679,230,protein,2069,528,avelabest,0
5312c679,275,protein,984,leche,premiumbest,0
5312c679,320,protein,cake,984,maracujábest,0
5312c679,329,wafer,aracujábest,whey,418,0
5312c679,359,protein,cookies,creambest,whey,0
5312c679,403,protein,ianco,119,lattebest,0
5312c679,445,protein,3349,528,avelãbest,0
5312c679,484,protein,2317,perfettobest,whey,0
5312c679,492,peanut,perfettobest,whey,418,0
5312c679,521,protein,peanut,butter,455,0
5312c679,560,protein,3442,119,limonebest,0
5312c679,615,protein,biancocleanlab,immuno,414,0
5312c679,633,veg,2348,414,protein,0
5312c679,853,carboidrato,3205,2460,3057,0
5312c679,1151,termogenico,521,2882,984,0
5312c679,1217,kit,0,ísica,1316,0
5312c679,1432,imune,2711,2552,2164,0
5312c679,2488,wafer,1405,3678,3553,0
5312c679,2597,wafer,1,828,754,0
5312c679,2637,wafer,48,754,2425,0
531fb36b,19,barrinha,0,g,3312,0
531fb36b,1211,peanut,3198,1170,1009,0
531fb36b,1220,peanut,s,1009,3124,0
531fb36b,1233,chocolate,3124,2596,984,0
531fb36b,1307,chocolate,984,391,1205,0
531fb36b,2630,chocolate,esentes,2417,2805,0
531fb36b,2641,peanut,2805,3318,528,0
531fb36b,4142,mass,2417,1440,984,0
531fb36b,4818,peanut,3349,1371,1163,0
531fb36b,4870,chocolate,0,0,u,0
531fb36b,5622,nac,urança,1229,2617,0
531fb36b,7149,concentrad,671,241,2069,0
531fb36b,7227,mass,3272,984,2069,0
531fb36b,7249,veg,whey,2204,984,0
531fb36b,7272,rice,3598,1250,2876,0
531fb36b,7285,veg,2876,2069,984,0
531fb36b,7366,concentrad,êntico,241,2377,0
531fb36b,7470,fibra,984,528,polidextrose,0
531fb36b,7516,lecitina,528,1250,2876,0
531fb36b,7812,malto,3600,391,3439,0
531fb36b,7836,coco,rrada,2171,2069,0
531fb36b,7855,mass,984,733,528,0
531fb36b,7933,lecitina,0,972,1266,0
531fb36b,8051,wafer,2377,984,437,0
531fb36b,8175,vitamina b9,1300,754,1552,0
531fb36b,8214,veg,1210,2170,1743,0
531fb36b,8672,peanut,2069,1205,3487,0
531fb36b,8777,peanut,tém,1738,3123,0
531fb36b,8786,peanut,n,3123,2596,0
531fb36b,9646,concentrad,671,505,754,0
531fb36b,9766,concentrad,528,2069,1057,0
531fb36b,9845,veg,3272,984,2069,0
531fb36b,9854,peanut,2533,984,2069,0
531fb36b,9874,peanut,1,3600,188,0
531fb36b,9883,peanut,188,3494,2596,0
531fb36b,10121,peanut,tural,984,437,0
531fb36b,10130,peanut,437,2960,984,0
531fb36b,10190,veg,0,188,1743,0
531fb36b,10208,coco,2493,1743,3600,0
531fb36b,10242,lecitina,2460,3140,562,0
531fb36b,10524,vitamina b9,0,0,3688,0
531fb36b,10540,veg,3688,1678,1743,0
531fb36b,10581,waxymaize,2566,1210,2170,0
531fb36b,10683,lecitina,119,984,575,0
531fb36b,11201,peanut,lozano,2198,gonçalves,0
531fb36b,11334,minerail,2534,1520,antinutricionais,0
531fb36b,11959,chocolate,0,0,1781,0
531fb36b,12282,chocolate,jenifer,medeiros,fernanda,0
531fb36b,13303,barrinha,0,516,indiara,0
531fb36b,13663,chocolate,josiane,woutheres,1212,0
531fb36b,14754,chocolate,walter,p,relation,0
531fb36b,15126,cha,shalini,s,3148,0
531fb36b,18222,wafer,0,0,1409,0
531fb36b,18580,wafer,2548,alertá,2129,0
531fb36b,18661,wafer,ionar,984,1603,0
531fb36b,18851,wafer,gregados,1205,anonimizados,0
531fb36b,18967,cha,1250,2978,3253,0
531fb36b,18988,wafer,entários,chatbots,1442,0
531fb36b,19208,wafer,712,1250,27,0
531fb36b,19255,wafer,oncorda,754,2460,0
538fa191,9,mass,0,1690,984,0
538fa191,71,whey,orkout,3579,754,0
538fa191,77,barrinha,3579,754,2317,0
538fa191,82,wafer,754,2317,455,0
538fa191,102,whey,whey,418,cookies,0
538fa191,108,barrinha,418,cookies,creambest,0
538fa191,121,chocolate,creambest,whey,418,0
538fa191,135,whey,ey,418,514,0
538fa191,166,whey,whey,strawberry,milkshakebest,0
538fa191,172,protein,strawberry,milkshakebest,whey,0
538fa191,193,chocolate,1391,whey,protein,0
538fa191,208,whey,1874,508,double,0
538fa191,226,wafer,ocolate,455,whey,0
538fa191,246,whey,otal,711,cookies,0
538fa191,277,whey,whey,3446,711,0
538fa191,295,chocolate,originalbest,whey,3446,0
538fa191,309,whey,hey,3446,711,0
538fa191,351,whey,711,2069,528,0
538fa191,357,protein,2069,528,avelabest,0
538fa191,392,whey,ein,dulce,984,0
538fa191,398,barrinha,lce,984,leche,0
538fa191,402,protein,984,leche,premiumbest,0
538fa191,437,whey,ein,cheesecake,984,0
538fa191,443,barrinha,eesecake,984,maracujábest,0
538fa191,447,protein,cake,984,maracujábest,0
538fa191,456,wafer,aracujábest,whey,418,0
538fa191,476,whey,r,protein,cookies,0
538fa191,482,barrinha,ein,cookies,creambest,0
538fa191,486,protein,cookies,creambest,whey,0
538fa191,520,whey,tein,1187,460,0
538fa191,526,barrinha,uo,460,119,0
538fa191,530,protein,ianco,119,lattebest,0
538fa191,562,whey,rotein,2069,528,0
538fa191,568,barrinha,2069,528,avelãbest,0
538fa191,572,protein,3349,528,avelãbest,0
538fa191,601,whey,r,protein,2317,0
538fa191,607,barrinha,ein,2317,perfettobest,0
538fa191,611,protein,2317,perfettobest,whey,0
538fa191,634,whey,418,protein,2873,0
538fa191,640,barrinha,protein,2873,984,0
538fa191,644,protein,2873,984,melbest,0
538fa191,652,peanut,984,melbest,whey,0
538fa191,671,whey,418,protein,peanut,0
538fa191,677,barrinha,otein,peanut,butter,0
538fa191,681,protein,peanut,butter,455,0
538fa191,710,whey,r,protein,3442,0
538fa191,716,barrinha,ein,3442,119,0
538fa191,720,protein,3442,119,limonebest,0
538fa191,775,protein,biancocleanlab,immuno,414,0
538fa191,793,veg,2348,414,protein,0
538fa191,799,barrinha,0,122,protein,0
538fa191,833,whey,0,3530,984,0
538fa191,1538,wafer,1405,3678,3553,0
538fa191,1647,wafer,1,828,754,0
538fa191,1687,wafer,48,754,2425,0
53aa57e6,152,wafer,3669,26,2460,0
53aa57e6,391,termogenico,0,0,s,0
53aa57e6,404,termogenico,0,0,termogênicos,0
53aa57e6,1526,blend,3381,2051,1205,0
53aa57e6,1659,aminoacido,2952,1,1882,0
53aa57e6,1787,aminoacido,984,3284,1599,0
53aa57e6,1799,iso,ntes,2844,2534,0
53aa57e6,2034,concentrad,ower,protein,complex,0
53aa57e6,2073,iso,1163,3272,984,0
53aa57e6,2084,whey,984,2069,2848,0
53aa57e6,2108,hidrolisad,1163,3272,1163,0
53aa57e6,2123,whey,2069,2848,hidrolisada,0
53aa57e6,2148,iso,1163,3272,1163,0
53aa57e6,2156,hidrolisad,3101,1163,2069,0
53aa57e6,2171,beef,roteína,2009,hidrolisada,0
53aa57e6,2178,beef,2009,hidrolisada,975,0
53aa57e6,2211,iso,ef,protein,607,0
53aa57e6,2222,soy,607,2848,2009,0
53aa57e6,2232,blend,2848,2009,984,0
53aa57e6,2239,histidina,2009,984,3256,0
53aa57e6,2250,isoleucina,984,3256,eaa,0
53aa57e6,2262,leucina,482,1803,2015,0
53aa57e6,2271,lisina,istidina,2015,2077,0
53aa57e6,2279,metionina,2015,2077,2121,0
53aa57e6,2290,fenilalanina,1,2077,2121,0
53aa57e6,2304,treonina,3235,2266,1542,0
53aa57e6,2314,triptofano,onina,1542,3483,0
53aa57e6,2327,valina,lanina,3483,3491,0
53aa57e6,2401,soy,904,1030,984,0
53aa57e6,2419,egg,2069,1205,3256,0
53aa57e6,2455,chocolate,1992,984,2317,0
53aa57e6,2475,wafer,2327,984,671,0
53aa57e6,4452,whey,0,odutos,3009,0
53aa57e6,5029,hidrolisad,0,0,753,0
54ac349c,12,minerail,0,3662,1205,0
554cc7b4,19,vitamina,0,g,3312,0
554cc7b4,901,vitamina e,2460,2345,2725,0
554cc7b4,913,minerail,ivitamínico,2725,3662,0
554cc7b4,1306,vitamina e,0,1083,3283,0
554cc7b4,1318,minerail,3514,823,984,0
554cc7b4,1898,vitamina p,1314,307,2792,0
554cc7b4,1947,vitamina,s,2417,2345,0
554cc7b4,1987,vitamina b12,0,0,1,0
554cc7b4,2001,vitamina c,0,3661,b,0
554cc7b4,2013,vitamina e,3661,b,3661,0
554cc7b4,2028,zinco,c,3661,1205,0
554cc7b4,2692,vitamina e,0,3525,2805,0
554cc7b4,3062,vitamina e,0,0,307,0
554cc7b4,3074,minerail,0,3662,1205,0
554cc7b4,3089,vitamina,3662,1205,2281,0
554cc7b4,3112,complexo b,1,c,1205,0
554cc7b4,3124,calcio,1205,1205,1163,0
554cc7b4,3145,zinco,mplexo,b,964,0
554cc7b4,3440,antioxidante,2452,904,2839,0
554cc7b4,4275,vitamina b12,0,0,975,0
554cc7b4,4913,mass,1250,518,984,0
554cc7b4,5690,vitamina e,0,3062,2729,0
554cc7b4,5702,minerail,ossível,1943,307,0
554cc7b4,6259,imune,0,0,3246,0
554cc7b4,6618,beef,2456,2724,2390,0
554cc7b4,6776,vitamina,0,0,1,0
554cc7b4,7049,vitamina b12,0,0,1,0
554cc7b4,7493,vitamina c,2711,3283,3632,0
554cc7b4,7732,colageno,1,2813,984,0
554cc7b4,7759,antioxidante,753,167,1144,0
554cc7b4,7922,vitamina d,0,0,1,0
554cc7b4,8077,calcio,2540,897,2574,0
554cc7b4,8347,vitamina e,0,0,1,0
554cc7b4,8374,antioxidante,3661,1205,3333,0
554cc7b4,8518,imune,2127,1205,319,0
554cc7b4,8545,vitamina,1870,2037,241,0
554cc7b4,8878,imune,0,1699,3246,0
554cc7b4,9061,calcio,0,0,2460,0
554cc7b4,9387,zinco,0,0,2460,0
554cc7b4,9534,beef,982,2660,2891,0
554cc7b4,9744,skin,0,0,975,0
554cc7b4,9865,antioxidante,0,0,2847,0
554cc7b4,11285,carboidrato,2886,3225,984,0
554cc7b4,11378,protein,0,0,73,0
554cc7b4,11705,calcio,0,580,984,0
554cc7b4,11722,magnesio,580,984,964,0
554cc7b4,11834,vitamina e,otamnion,calcareum,32,0
554cc7b4,11893,zinco,0,0,984,0
554cc7b4,11930,magnesio,2412,478,984,0
554cc7b4,12021,betacaroteno,0,984,1552,0
554cc7b4,12050,calcio,457,2571,984,0
554cc7b4,12182,vitamina b6,1344,716,984,0
554cc7b4,12250,vitamina b2,0,0,3393,0
554cc7b4,12269,vitamina b9,3393,3073,3688,0
554cc7b4,12277,picolinato,2363,3073,3688,0
554cc7b4,12291,cromo,1,3688,1678,0
554cc7b4,12370,vitamina h,0,984,3325,0
554cc7b4,12406,mass,2363,679,99,0
554cc7b4,12625,magnesio,l,antiumectantes,1406,0
554cc7b4,12830,vitamina,2142,tiemi,1078,0
554cc7b4,12840,antioxidante,1259,1078,984,0
554cc7b4,13377,vitamina,0,0,3312,0
554cc7b4,13394,minerail,3312,3664,1205,0
554cc7b4,13794,vitamina e,3015,1163,878,0
554cc7b4,13806,minerail,1163,878,984,0
554cc7b4,15143,antioxidante,0,0,2274,0
554cc7b4,16480,nac,2286,975,3161,0
554cc7b4,18368,barrinha,larinho,2197,984,0
554cc7b4,18723,barrinha,tor,3102,c,0
554cc7b4,18790,barrinha,0,0,984,0
554cc7b4,18929,vitamina c,1213,975,3310,0
554cc7b4,20475,wafer,0,0,1409,0
554cc7b4,20833,wafer,2548,alertá,2129,0
554cc7b4,20914,wafer,ionar,984,1603,0
554cc7b4,21104,wafer,gregados,1205,anonimizados,0
554cc7b4,21220,cha,1250,2978,3253,0
554cc7b4,21241,wafer,entários,chatbots,1442,0
554cc7b4,21461,wafer,712,1250,27,0
554cc7b4,21508,wafer,oncorda,754,2460,0
55b6152b,305,cha,1858,1134,1205,0
55b6152b,378,blend,g,984,2849,0
55b6152b,411,concentrad,end,2845,1839,0
55b6152b,433,caseinato,2848,818,1163,0
55b6152b,446,calcio,1311,1163,2069,0
55b6152b,466,whey,seinato,984,964,0
55b6152b,480,concentrad,2848,1163,3272,0
55b6152b,494,colageno,3272,1163,2069,0
55b6152b,503,hidrolisad,2460,2069,818,0
55b6152b,844,chocolate,0,1250,3124,0
55b6152b,856,coco,2000,671,1205,0
55b6152b,864,chocolate,tíveis,671,1205,0
55b6152b,903,chocolate,1205,505,1205,0
55b6152b,1120,carboidrato,2503,2886,1332,0
55b6152b,1193,concentrad,482,984,2849,0
55b6152b,1215,caseinato,2848,818,984,0
55b6152b,1228,calcio,1311,984,2069,0
55b6152b,1262,concentrad,2848,984,3272,0
55b6152b,1276,colageno,3272,984,2069,0
55b6152b,1285,hidrolisad,1205,2069,818,0
55b6152b,1336,chocolate,81,984,1651,0
55b6152b,1632,antioxidante,0,912,ins,0
55b6152b,1740,chocolate,147,1250,419,0
55b6152b,1862,soy,169,904,1030,0
55b6152b,1903,egg,3349,2691,889,0
55b6152b,1909,peanut,984,889,3487,0
55b6152b,2677,concentrad,482,984,2849,0
55b6152b,2699,caseinato,2848,818,984,0
55b6152b,2712,calcio,1311,984,2069,0
55b6152b,2746,concentrad,2848,984,3272,0
55b6152b,2760,colageno,3272,984,2069,0
55b6152b,2769,hidrolisad,1205,2069,818,0
55b6152b,2820,chocolate,81,984,1651,0
55b6152b,3116,antioxidante,0,912,ins,0
55b6152b,3224,chocolate,147,1250,419,0
55b6152b,3236,coco,419,3123,984,0
55b6152b,3340,soy,169,904,1030,0
55b6152b,3381,egg,3349,2691,889,0
55b6152b,3387,peanut,984,889,3487,0
55b6152b,4025,chocolate,3284,2383,1290,0
55b6152b,4194,concentrad,482,984,2849,0
55b6152b,4216,caseinato,2848,818,984,0
55b6152b,4229,calcio,1311,984,2069,0
55b6152b,4263,concentrad,2848,984,3272,0
55b6152b,4277,colageno,3272,984,2069,0
55b6152b,4286,hidrolisad,1205,2069,818,0
55b6152b,4337,chocolate,81,984,1651,0
55b6152b,4633,antioxidante,0,912,ins,0
55b6152b,4741,chocolate,147,1250,419,0
55b6152b,4861,soy,169,904,1030,0
55b6152b,4902,egg,3349,2691,889,0
55b6152b,4908,peanut,984,889,3487,0
55b6152b,5906,blend,g,984,2849,0
55b6152b,5939,concentrad,end,2845,1839,0
55b6152b,5961,caseinato,2848,818,1163,0
55b6152b,5974,calcio,1311,1163,2069,0
55b6152b,5994,whey,seinato,984,964,0
55b6152b,6008,concentrad,2848,1163,3272,0
55b6152b,6022,colageno,3272,1163,2069,0
55b6152b,6031,hidrolisad,2460,2069,818,0
55b6152b,6307,chocolate,0,m,3124,0
55b6152b,6520,carboidrato,2503,2886,1332,0
55b6152b,7933,wafer,our,3678,3562,0
55c0c1c3,81,barrinha,berry,milk,shake,0
55c0c1c3,86,wafer,milk,shake,455,0
55c0c1c3,112,barrinha,418,cookies,creambest,0
55c0c1c3,125,chocolate,creambest,whey,418,0
55c0c1c3,197,chocolate,1391,whey,protein,0
55c0c1c3,230,wafer,ocolate,455,whey,0
55c0c1c3,299,chocolate,originalbest,whey,3446,0
55c0c1c3,402,barrinha,lce,984,leche,0
55c0c1c3,447,barrinha,eesecake,984,maracujábest,0
55c0c1c3,460,wafer,aracujábest,whey,418,0
55c0c1c3,486,barrinha,ein,cookies,creambest,0
55c0c1c3,530,barrinha,uo,460,119,0
55c0c1c3,572,barrinha,2069,528,avelãbest,0
55c0c1c3,611,barrinha,ein,2317,perfettobest,0
55c0c1c3,644,barrinha,protein,2873,984,0
55c0c1c3,656,peanut,984,melbest,whey,0
55c0c1c3,681,barrinha,otein,peanut,butter,0
55c0c1c3,720,barrinha,ein,3442,119,0
55c0c1c3,797,veg,2348,414,protein,0
55c0c1c3,803,barrinha,0,122,protein,0
55c0c1c3,1550,wafer,1405,3678,3553,0
55c0c1c3,1659,wafer,1,828,754,0
55c0c1c3,1699,wafer,48,754,2425,0
55d625c9,19,termogenico,0,g,3312,0
55d625c9,1775,cha,3358,2887,2417,0
55d625c9,2385,oleo,796,2917,1878,0
55d625c9,3301,imune,0,1163,3245,0
55d625c9,3689,tempero,1235,2691,3205,0
55d625c9,6097,antioxidante,2574,2534,344,0
55d625c9,6797,blend,0,1880,1250,0
55d625c9,6910,skin,0,0,2363,0
55d625c9,7129,cha,0,0,2460,0
55d625c9,7274,blend,0,2125,984,0
55d625c9,8279,termogenico,1205,772,2883,0
55d625c9,9084,protein,2886,3225,984,0
55d625c9,9192,fibra,ras,3158,1744,0
55d625c9,9652,termogenico,engibre,1250,2876,0
55d625c9,9723,cha,0,746,984,0
55d625c9,10584,termogenico,ve,36,2997,0
55d625c9,12140,wafer,1409,cookies,3318,0
55e11dfb,80,veg,0,1250,2876,0
55e11dfb,373,aminoacido,3122,1,1735,0
55e11dfb,521,veg,titaniummatéria,2789,984,0
55e11dfb,592,mass,371,984,1632,0
55e11dfb,662,aminoacido,2460,2691,3205,0
55e11dfb,713,protein,rtante,865,982,0
55e11dfb,733,aminoacido,3283,2132,1,0
55e11dfb,755,antioxidante,0,2759,975,0
55e11dfb,839,barrinha,1598,984,1288,0
55e11dfb,1022,aminoacido,2460,2691,3205,0
55e11dfb,1043,aminoacido,1357,1419,1205,0
55e11dfb,1073,protein,rtante,865,982,0
55e11dfb,1115,antioxidante,0,2759,975,0
55e11dfb,1199,barrinha,1598,984,1288,0
55e11dfb,1403,aminoacido,1357,1419,1205,0
55e11dfb,1460,barrinha,2184,1,1956,0
55e11dfb,1633,barrinha,2184,1,1956,0
55e11dfb,2110,veg,0,1163,2805,0
55e11dfb,2173,aminoacido,ência,2346,2363,0
55e11dfb,2207,veg,0,1163,2805,0
55e11dfb,2270,aminoacido,ência,2346,2363,0
55e11dfb,2379,aminoacido,164,1764,984,0
55e11dfb,2432,iso,2590,2711,2800,0
55e11dfb,2476,aminoacido,164,1764,984,0
55e11dfb,2479,iso,171,3193,2729,0
55e11dfb,2488,aminoacido,2729,241,2799,0
55e11dfb,2529,iso,2590,2711,2800,0
55e11dfb,2576,iso,171,3193,2729,0
55e11dfb,2585,aminoacido,2729,241,2799,0
55e11dfb,3253,xylitol,icionista,3186,913,0
55e11dfb,3476,veg,lutamina,ajinomotoco,2527,0
55e11dfb,3502,mass,1800,1205,2188,0
55e11dfb,3502,xylitol,igem,3600,3186,0
55e11dfb,3590,carboidrato,ntenso,1,1924,0
55e11dfb,3606,aminoacido,ão,2983,984,0
55e11dfb,3728,aminoacido,0,1735,2460,0
55e11dfb,3815,protein,3193,3568,2363,0
55e11dfb,3858,imune,2460,2574,1,0
55e11dfb,3870,vitamina d,984,1973,1871,0
55e11dfb,3886,vitamina c,1871,3661,d,0
55e11dfb,3898,omega 3,3661,d,3661,0
55e11dfb,3950,palatinose,s,984,endurance,0
55e11dfb,3965,iso,0,3041,palatinose,0
55e11dfb,3969,whey,istência,palatinose,2007,0
55e11dfb,4007,mass,1800,1205,2188,0
55e11dfb,4024,creatina,2188,984,2204,0
55e11dfb,4041,whey,sa,2350,creatine,0
55e11dfb,4050,bcaa,279,creatine,3433,0
55e11dfb,4156,aminoacido,ssima,2882,1205,0
55e11dfb,4229,veg,1089,2212,2789,0
55e11dfb,4554,egg,2480,889,1030,0
55e11dfb,4560,soy,1030,984,2069,0
5611f7bf,44,skin,1205,665,984,0
5611f7bf,73,nail,2167,1577,1205,0
5611f7bf,216,skin,1317,754,1213,0
5611f7bf,222,hair,hecimento,754,1213,0
5611f7bf,231,nail,1213,2363,2619,0
5611f7bf,264,hair,0,0,has,0
5611f7bf,306,skin,1205,665,984,0
5611f7bf,335,nail,2167,1577,1205,0
5611f7bf,513,skin,3669,1040,3526,0
5611f7bf,533,nail,1040,3526,2619,0
5611f7bf,541,hair,2619,2167,3160,0
5611f7bf,801,fibra,1163,2427,915,0
5611f7bf,943,skin,3518,371,975,0
5611f7bf,968,nail,ão,975,2619,0
5611f7bf,1081,antioxidante,167,984,3205,0
5611f7bf,1189,protein,3318,567,984,0
5611f7bf,1244,skin,2460,683,984,0
5611f7bf,1383,skin,984,161,1907,0
5611f7bf,1472,skin,talecimento,982,300,0
5611f7bf,1545,nail,2898,1205,2167,0
5611f7bf,1931,skin,1205,3029,982,0
5611f7bf,1937,nail,3029,982,970,0
5611f7bf,1945,hair,970,975,2619,0
5611f7bf,2130,skin,0,3525,793,0
5611f7bf,2177,skin,3525,2573,2417,0
5611f7bf,2289,skin,oduz,2246,753,0
5611f7bf,2465,skin,1,3064,2460,0
5611f7bf,2707,skin,1,1232,1205,0
5611f7bf,3058,protein,2830,1,2813,0
5611f7bf,3094,skin,2891,114,1,0
5611f7bf,3162,skin,2460,2232,753,0
5611f7bf,3210,skin,3632,2891,97,0
5611f7bf,3453,protein,r,873,2136,0
5611f7bf,4442,dextrose,ico,630,2272,0
5611f7bf,5299,nail,3525,2359,3559,0
5611f7bf,5307,hair,3559,1205,2284,0
561f458e,35,whey,crição,768,1745,0
561f458e,42,vitamina c,768,1745,tasty,0
561f458e,55,creatina,smo,tasty,whey,0
561f458e,73,whey,crição,768,1745,0
561f458e,80,vitamina c,768,1745,tasty,0
561f458e,93,creatina,smo,tasty,whey,0
561f458e,253,whey,3069,2460,3123,0
561f458e,275,vitamina c,tasty,whey,1,0
561f458e,291,whey,3069,2460,3123,0
561f458e,300,creatina,c,1205,1,0
561f458e,313,vitamina c,tasty,whey,1,0
561f458e,338,creatina,c,1205,1,0
561f458e,384,whey,inário,2574,3283,0
561f458e,422,whey,inário,2574,3283,0
561f458e,430,whey,1163,3123,1885,0
561f458e,438,protein,1885,1163,tasty,0
561f458e,447,coco,0,0,1853,0
561f458e,468,whey,1163,3123,1885,0
561f458e,476,protein,1885,1163,tasty,0
561f458e,638,vitamina c,1304,2643,3214,0
561f458e,676,vitamina c,seu enta,bem perfeitamente,estar seu,0
561f458e,691,zinco,754,1,3661,0
561f458e,714,vitamina c,3214,445,1403,0
561f458e,729,zinco,754,1,3661,0
561f458e,761,vitamina c,1,3283,2382,0
561f458e,773,creatina,essidade,1157,984,0
561f458e,799,vitamina c,1,3283,2382,0
561f458e,804,creatina,0,925,platinum,0
561f458e,811,creatina,essidade,1157,984,0
561f458e,842,creatina,0,925,platinum,0
561f458e,944,creatina,1,1603,2167,0
561f458e,982,creatina,1,1603,2167,0
561f458e,1141,whey,1477,3726,754,0
561f458e,1169,vitamina c,445,1403,1711,0
561f458e,1179,whey,1477,3726,754,0
561f458e,1184,zinco,754,1,3661,0
561f458e,1207,vitamina c,445,1403,1711,0
561f458e,1222,zinco,754,1,3661,0
561f458e,1234,creatina,1632,1205,2977,0
561f458e,1272,creatina,1632,1205,2977,0
561f458e,1364,whey,0,2711,3534,0
561f458e,1383,creatina,0,tasty,whey,0
561f458e,1420,vitamina c,0,platinum,g,0
561f458e,1471,whey,768,1745,tasty,0
561f458e,1478,vitamina c,768,1745,tasty,0
561f458e,1491,creatina,smo,tasty,whey,0
561f458e,1689,whey,3069,2460,3123,0
561f458e,1711,vitamina c,tasty,whey,1,0
561f458e,1736,creatina,c,1205,1,0
561f458e,1855,whey,1163,3123,1885,0
561f458e,1863,protein,1885,1163,tasty,0
561f458e,2090,vitamina c,3214,445,1403,0
561f458e,2105,zinco,754,1,3661,0
561f458e,2175,vitamina c,1,3283,2382,0
561f458e,2187,creatina,essidade,1157,984,0
561f458e,2218,creatina,0,925,platinum,0
561f458e,2358,creatina,1,1603,2167,0
561f458e,2555,whey,1477,3726,754,0
561f458e,2583,vitamina c,445,1403,1711,0
561f458e,2598,zinco,754,1,3661,0
561f458e,2648,creatina,1632,1205,2977,0
561f458e,3258,iso,2088,2043,tasty,0
561f458e,3269,creatina,2043,tasty,2007,0
561f458e,3300,pretreino,925,platinum,g,0
561f458e,3442,whey,362,3186,2039,0
561f458e,3455,creatina,2534,2043,tasty,0
561f458e,3554,whey,362,3186,2039,0
561f458e,3589,creatina,g,1118,pump,0
561f458e,3736,whey,1250,362,3186,0
561f458e,3741,concentrad,362,3186,2039,0
561f458e,3812,creatina,947,1250,362,0
561f458e,4374,wafer,1,1708,3553,0
5624effc,56,protein,plemento,147,798,0
5624effc,511,mass,697,3333,2692,0
5624effc,540,mass,697,3333,2692,0
5624effc,574,mass,1519,2377,984,0
5624effc,603,mass,1519,2377,984,0
5624effc,758,mass,339,1673,2692,0
5624effc,786,mass,339,1673,2692,0
5624effc,940,mass,2350,46,1,0
5624effc,968,mass,2350,46,1,0
5624effc,1024,protein,1175,2540,1205,0
5624effc,1032,protein,1175,2540,1205,0
5624effc,1085,mass,2382,1157,1023,0
5624effc,1092,mass,2382,1157,1023,0
5624effc,1173,protein,339,1673,1598,0
5624effc,1189,protein,fort,w,448,0
5624effc,1211,protein,984,164,3585,0
5624effc,1227,protein,984,164,3585,0
5624effc,1283,aminoacido,1205,2540,2646,0
5624effc,1299,aminoacido,1205,2540,2646,0
5624effc,1310,bcaa,984,202,1021,0
5624effc,1319,glutamin,1021,1240,2534,0
5624effc,1326,bcaa,984,202,1021,0
5624effc,1332,arginin,2534,bcaas,l,0
5624effc,1335,glutamin,1021,1240,2534,0
5624effc,1348,arginin,2534,bcaas,l,0
5624effc,1375,protein,2821,1598,984,0
5624effc,1391,protein,2821,1598,984,0
5624effc,1404,blend,2848,1163,3272,0
5624effc,1427,protein,eite,482,2845,0
5624effc,1432,blend,2460,3272,1163,0
5624effc,1435,iso,482,2845,984,0
5624effc,1444,concentrad,teico,984,whey,0
5624effc,1455,protein,nciais,482,2845,0
5624effc,1458,hidrolisad,protein,2011,820,0
5624effc,1463,iso,482,2845,984,0
5624effc,1472,concentrad,teico,984,whey,0
5624effc,1486,hidrolisad,protein,2011,820,0
5624effc,1505,protein,ncentrado,1205,1792,0
5624effc,1533,bcaa,0,2711,2716,0
5624effc,1539,protein,2460,241,878,0
