ref,location,document_index,subject_encoded,product_predicted,probability_class_0,probability_class_1,subject
521a2e36,293,1,2759,0,0.9944854,0.0055146324,histidina
521a2e36,662,1,2759,0,0.9944854,0.0055146324,histidina
521a2e36,2249,1,2759,0,0.9738474,0.026152607,histidina
521a2e36,2251,1,2759,0,0.98008657,0.019913422,histidina
521a2e36,1332,1,4412,0,0.99968004,0.00031998148,protein
521a2e36,1501,1,5737,0,0.991978,0.008022017,xylitol
521a2e36,1518,1,5737,0,0.98779255,0.012207454,xylitol
521a2e36,2311,1,5737,0,0.99632776,0.0036722317,xylitol
55ab09b3,29,0,312,0,0.88545614,0.11454386,aminoacido
55ab09b3,265,0,312,0,0.8071523,0.19284771,aminoacido
55ab09b3,734,0,312,0,0.89458007,0.10541991,aminoacido
55ab09b3,910,0,312,0,0.8701843,0.1298157,aminoacido
55ab09b3,972,0,312,0,0.9000347,0.09996528,aminoacido
55ab09b3,1149,0,312,0,0.8988665,0.10113352,aminoacido
55ab09b3,1266,0,312,0,0.8632469,0.13675311,aminoacido
55ab09b3,1365,0,312,0,0.80115646,0.19884355,aminoacido
55ab09b3,1602,0,312,0,0.90607697,0.09392302,aminoacido
55ab09b3,1701,0,312,0,0.7891046,0.21089542,aminoacido
55ab09b3,1837,0,312,0,0.7429658,0.25703415,aminoacido
55ab09b3,1913,0,312,0,0.9226079,0.077392116,aminoacido
55ab09b3,299,0,5567,0,0.99991333,8.6642714e-05,veg
55ab09b3,834,0,5567,0,0.9999585,4.1507425e-05,veg
55ab09b3,847,0,5567,0,0.9998965,0.00010347176,veg
55ab09b3,1331,0,5567,0,0.999863,0.0001369534,veg
55ab09b3,308,0,3196,0,0.9999489,5.1066054e-05,leucina
55ab09b3,317,0,5548,0,0.9999989,1.0914675e-06,valina
55ab09b3,325,0,3084,0,0.99999255,7.4617033e-06,isoleucina
55ab09b3,337,0,3268,0,0.9999351,6.492964e-05,lisina
55ab09b3,345,0,2374,0,0.99904454,0.00095546065,fenilalanina
55ab09b3,359,0,5398,0,0.9998894,0.00011060801,treonina
55ab09b3,369,0,3494,0,0.999961,3.900737e-05,metionina
55ab09b3,380,0,5411,0,0.99983674,0.00016327217,triptofano
55ab09b3,393,0,2759,0,0.9999766,2.3410355e-05,histidina
55ab09b3,1170,0,4412,0,0.9998769,0.00012310722,protein
55ab09b3,1483,0,5737,0,0.9982072,0.0017928112,xylitol
55ab09b3,1500,0,5737,0,0.99757624,0.002423776,xylitol
55ab09b3,183,1,312,0,0.9329747,0.0670253,aminoacido
55ab09b3,314,1,312,0,0.97310936,0.02689063,aminoacido
55ab09b3,540,1,312,0,0.9565145,0.0434855,aminoacido
55ab09b3,896,1,312,0,0.9686955,0.031304475,aminoacido
55ab09b3,1072,1,312,0,0.9560753,0.043924667,aminoacido
55ab09b3,1132,1,312,0,0.97261065,0.027389335,aminoacido
55ab09b3,1280,1,312,0,0.9808939,0.019106075,aminoacido
55ab09b3,1356,1,312,0,0.96505857,0.03494143,aminoacido
55ab09b3,1550,1,312,0,0.98110783,0.018892173,aminoacido
55ab09b3,1649,1,312,0,0.9341713,0.06582867,aminoacido
55ab09b3,1782,1,312,0,0.9198737,0.08012631,aminoacido
55ab09b3,1858,1,312,0,0.9630961,0.03690394,aminoacido
55ab09b3,2544,1,312,0,0.97200143,0.027998578,aminoacido
55ab09b3,205,1,5567,0,0.99998367,1.6306949e-05,veg
55ab09b3,574,1,5567,0,0.9999751,2.489187e-05,veg
55ab09b3,996,1,5567,0,0.9999924,7.6237607e-06,veg
55ab09b3,1009,1,5567,0,0.99998075,1.926957e-05,veg
55ab09b3,214,1,3196,0,0.99449456,0.005505435,leucina
55ab09b3,583,1,3196,0,0.9954114,0.004588599,leucina
55ab09b3,2116,1,3196,0,0.99360615,0.0063938345,leucina
55ab09b3,223,1,5548,0,0.9999527,4.7345944e-05,valina
55ab09b3,592,1,5548,0,0.99993896,6.1040744e-05,valina
55ab09b3,2125,1,5548,0,0.99997556,2.445549e-05,valina
55ab09b3,231,1,3084,0,0.9995033,0.0004967116,isoleucina
55ab09b3,600,1,3084,0,0.9993751,0.00062492484,isoleucina
55ab09b3,2133,1,3084,0,0.99874336,0.0012566204,isoleucina
55ab09b3,243,1,3268,0,0.9943486,0.0056514023,lisina
55ab09b3,612,1,3268,0,0.99390036,0.0060996637,lisina
55ab09b3,2159,1,3268,0,0.9953105,0.0046895416,lisina
55ab09b3,251,1,2374,0,0.86312985,0.13687013,fenilalanina
55ab09b3,620,1,2374,0,0.8538038,0.1461962,fenilalanina
55ab09b3,2177,1,2374,0,0.88325965,0.116740316,fenilalanina
55ab09b3,265,1,5398,0,0.9973067,0.0026932943,treonina
55ab09b3,634,1,5398,0,0.99661344,0.003386579,treonina
55ab09b3,2191,1,5398,0,0.99574107,0.0042589465,treonina
55ab09b3,275,1,3494,0,0.9980756,0.0019243684,metionina
55ab09b3,644,1,3494,0,0.99792236,0.0020776244,metionina
55ab09b3,2201,1,3494,0,0.99755603,0.0024439832,metionina
55ab09b3,286,1,5411,0,0.9961704,0.0038296229,triptofano
55ab09b3,655,1,5411,0,0.99518603,0.0048139975,triptofano
55ab09b3,2214,1,5411,0,0.9976877,0.0023122851,triptofano
55ab09b3,299,1,2759,0,0.9959753,0.004024678,histidina
55ab09b3,668,1,2759,0,0.99494106,0.0050589372,histidina
55ab09b3,2240,1,2759,0,0.9796222,0.02037781,histidina
55ab09b3,2242,1,2759,0,0.98800606,0.011993957,histidina
55ab09b3,1301,1,4412,0,0.9994385,0.0005614956,protein
55ab09b3,1470,1,5737,0,0.993912,0.006088042,xylitol
55ab09b3,1487,1,5737,0,0.9907261,0.009273878,xylitol
55ab09b3,2266,1,5737,0,0.9911039,0.00889613,xylitol
55ab09b3,2484,1,1492,0,0.9828884,0.017111579,curcuma
55ab09b3,2533,1,5726,0,0.9964251,0.0035748833,whey
88835226,83,0,449,1,0.02254659,0.9774534,arginin
88835226,233,0,449,1,0.015409589,0.9845904,arginin
88835226,392,0,449,1,0.024911225,0.9750888,arginin
88835226,547,0,449,1,0.012239873,0.9877601,arginin
88835226,726,0,449,1,0.027701199,0.9722988,arginin
88835226,1220,0,449,1,0.05698055,0.94301945,arginin
88835226,104,0,3075,0,0.71071124,0.28928873,iso
88835226,406,0,312,0,0.9997327,0.00026733597,aminoacido
88835226,3,1,5664,0,0.94996536,0.050034624,vitamina
88835226,14,1,3522,0,0.9989164,0.0010836239,minerail
88835226,123,1,449,1,0.38634443,0.61365557,arginin
88835226,430,1,449,1,0.4740736,0.5259264,arginin
88835226,643,1,449,1,0.36162418,0.6383758,arginin
88835226,822,1,449,1,0.43484652,0.5651535,arginin
88835226,1303,1,449,1,0.34644264,0.65355736,arginin
88835226,1619,1,449,1,0.29759616,0.70240384,arginin
88835226,144,1,3075,0,0.75556874,0.24443123,iso
88835226,502,1,312,0,0.99996185,3.8151575e-05,aminoacido
88835226,1657,1,3332,0,0.9997884,0.00021161321,magnesio
897517ca,83,0,449,1,0.02254659,0.9774534,arginin
897517ca,233,0,449,1,0.015409589,0.9845904,arginin
897517ca,392,0,449,1,0.024911225,0.9750888,arginin
897517ca,547,0,449,1,0.012239873,0.9877601,arginin
897517ca,726,0,449,1,0.027701199,0.9722988,arginin
897517ca,1220,0,449,1,0.05698055,0.94301945,arginin
897517ca,104,0,3075,0,0.71071124,0.28928873,iso
897517ca,406,0,312,0,0.9997327,0.00026733597,aminoacido
897517ca,3,1,5664,0,0.9425343,0.057465665,vitamina
897517ca,14,1,3522,0,0.99874586,0.0012541596,minerail
897517ca,123,1,449,1,0.34761363,0.65238637,arginin
897517ca,398,1,449,1,0.43275023,0.5672498,arginin
897517ca,611,1,449,1,0.32406288,0.6759371,arginin
897517ca,790,1,449,1,0.4164226,0.5835774,arginin
897517ca,1271,1,449,1,0.2958408,0.7041592,arginin
897517ca,1587,1,449,1,0.26393586,0.73606414,arginin
897517ca,144,1,3075,0,0.75556874,0.24443123,iso
897517ca,470,1,312,0,0.999959,4.098707e-05,aminoacido
897517ca,1625,1,3332,0,0.9997884,0.00021161321,magnesio
34204f22,83,0,449,1,0.02254659,0.9774534,arginin
34204f22,233,0,449,1,0.015409589,0.9845904,arginin
34204f22,392,0,449,1,0.024911225,0.9750888,arginin
34204f22,547,0,449,1,0.012239873,0.9877601,arginin
34204f22,726,0,449,1,0.027701199,0.9722988,arginin
34204f22,1220,0,449,1,0.05698055,0.94301945,arginin
34204f22,104,0,3075,0,0.71071124,0.28928873,iso
34204f22,406,0,312,0,0.9997327,0.00026733597,aminoacido
34204f22,3,1,5664,0,0.94799846,0.052001517,vitamina
34204f22,14,1,3522,0,0.9988715,0.0011285078,minerail
34204f22,123,1,449,1,0.32678258,0.6732174,arginin
34204f22,430,1,449,1,0.41002375,0.58997625,arginin
34204f22,643,1,449,1,0.3039856,0.6960144,arginin
34204f22,822,1,449,1,0.37234432,0.6276557,arginin
34204f22,1303,1,449,1,0.29012406,0.70987594,arginin
34204f22,1619,1,449,1,0.24622667,0.75377333,arginin
34204f22,144,1,3075,0,0.74798733,0.25201267,iso
34204f22,502,1,312,0,0.9999515,4.850029e-05,aminoacido
34204f22,1657,1,3332,0,0.999784,0.00021601161,magnesio
26990929,31,0,3839,1,0.09774244,0.90225756,oleo
26990929,165,0,3839,1,0.10433996,0.89566004,oleo
26990929,561,0,3839,1,0.22431278,0.7756872,oleo
26990929,600,0,3839,1,0.12021363,0.8797864,oleo
26990929,1690,0,3839,1,0.11566156,0.88433844,oleo
26990929,39,0,785,1,0.08267981,0.9173202,borragem
26990929,173,0,785,1,0.095697165,0.90430284,borragem
26990929,608,0,785,1,0.04241973,0.95758027,borragem
26990929,49,0,4328,1,0.09871328,0.9012867,primula
26990929,183,0,4328,1,0.09871328,0.9012867,primula
26990929,618,0,4328,1,0.07781315,0.92218685,primula
26990929,59,0,2616,0,0.8040231,0.19597693,gergelim
26990929,193,0,2616,0,0.8040231,0.19597693,gergelim
26990929,628,0,2616,0,0.8040231,0.19597693,gergelim
26990929,81,0,5678,0,0.99541366,0.0045863297,vitamina e
26990929,215,0,5678,0,0.99541366,0.0045863297,vitamina e
26990929,430,0,5678,0,0.9948157,0.0051843124,vitamina e
26990929,735,0,5678,0,0.99290776,0.007092257,vitamina e
26990929,237,0,370,0,0.9999367,6.330178e-05,antioxidante
26990929,446,0,370,0,0.9999126,8.7383174e-05,antioxidante
26990929,710,0,3853,0,0.9737931,0.026206916,omega 6
26990929,1560,0,3853,0,0.9858845,0.01411553,omega 6
26990929,1575,0,3853,0,0.99002814,0.009971833,omega 6
26990929,1517,0,5679,0,0.99971604,0.00028395592,vitamina f
26990929,2229,0,664,0,0.9992127,0.0007873276,barrinha
26990929,3,1,5664,0,0.99282074,0.007179285,vitamina
26990929,14,1,3522,0,0.99986845,0.00013155612,minerail
26990929,109,1,3839,0,0.9034678,0.09653223,oleo
26990929,431,1,3839,0,0.8244726,0.17552738,oleo
26990929,769,1,3839,0,0.9507186,0.049281396,oleo
26990929,808,1,3839,0,0.5537014,0.44629857,oleo
26990929,1798,1,3839,0,0.96099067,0.039009314,oleo
26990929,117,1,785,0,0.940501,0.059498996,borragem
26990929,439,1,785,0,0.9191223,0.08087771,borragem
26990929,816,1,785,0,0.843879,0.15612102,borragem
26990929,127,1,4328,1,0.21561712,0.7843829,primula
26990929,325,1,4328,1,0.087617815,0.9123822,primula
26990929,449,1,4328,1,0.18819886,0.81180114,primula
26990929,826,1,4328,1,0.1507203,0.8492797,primula
26990929,137,1,2616,0,0.9374216,0.06257837,gergelim
26990929,335,1,2616,0,0.9584701,0.041529868,gergelim
26990929,459,1,2616,0,0.93066484,0.06933517,gergelim
26990929,836,1,2616,0,0.93915194,0.06084804,gergelim
26990929,176,1,5679,0,0.99982446,0.00017552184,vitamina f
26990929,1625,1,5679,0,0.9999117,8.824702e-05,vitamina f
26990929,219,1,3853,0,0.8896569,0.110343084,omega 6
26990929,234,1,3853,0,0.9646573,0.03534267,omega 6
26990929,1668,1,3853,0,0.8857563,0.1142437,omega 6
26990929,1683,1,3853,0,0.9627974,0.03720257,omega 6
26990929,292,1,5678,0,0.99960697,0.0003930252,vitamina e
26990929,357,1,5678,0,0.9997615,0.00023849009,vitamina e
26990929,481,1,5678,0,0.9997615,0.00023849009,vitamina e
26990929,651,1,5678,0,0.99965066,0.00034932033,vitamina e
26990929,2919,1,5678,0,0.999715,0.0002850281,vitamina e
26990929,2930,1,5678,0,0.9997125,0.0002874756,vitamina e
26990929,503,1,370,0,0.9999887,1.13182805e-05,antioxidante
26990929,667,1,370,0,0.99998534,1.46795055e-05,antioxidante
26990929,2313,1,664,0,0.9997987,0.00020126787,barrinha
26990929,3024,1,1492,0,0.9998644,0.00013558955,curcuma
79a3fd98,31,0,3839,1,0.09774244,0.90225756,oleo
79a3fd98,165,0,3839,1,0.10433996,0.89566004,oleo
79a3fd98,561,0,3839,1,0.22431278,0.7756872,oleo
79a3fd98,600,0,3839,1,0.12021363,0.8797864,oleo
79a3fd98,1690,0,3839,1,0.11566156,0.88433844,oleo
79a3fd98,39,0,785,1,0.08267981,0.9173202,borragem
79a3fd98,173,0,785,1,0.095697165,0.90430284,borragem
79a3fd98,608,0,785,1,0.04241973,0.95758027,borragem
79a3fd98,49,0,4328,1,0.09871328,0.9012867,primula
79a3fd98,183,0,4328,1,0.09871328,0.9012867,primula
79a3fd98,618,0,4328,1,0.07781315,0.92218685,primula
79a3fd98,59,0,2616,0,0.8040231,0.19597693,gergelim
79a3fd98,193,0,2616,0,0.8040231,0.19597693,gergelim
79a3fd98,628,0,2616,0,0.8040231,0.19597693,gergelim
79a3fd98,81,0,5678,0,0.99541366,0.0045863297,vitamina e
79a3fd98,215,0,5678,0,0.99541366,0.0045863297,vitamina e
79a3fd98,430,0,5678,0,0.9948157,0.0051843124,vitamina e
79a3fd98,735,0,5678,0,0.99290776,0.007092257,vitamina e
79a3fd98,237,0,370,0,0.9999367,6.330178e-05,antioxidante
79a3fd98,446,0,370,0,0.9999126,8.7383174e-05,antioxidante
79a3fd98,710,0,3853,0,0.9737931,0.026206916,omega 6
79a3fd98,1560,0,3853,0,0.9858845,0.01411553,omega 6
79a3fd98,1575,0,3853,0,0.99002814,0.009971833,omega 6
79a3fd98,1517,0,5679,0,0.99971604,0.00028395592,vitamina f
79a3fd98,2229,0,664,0,0.9992127,0.0007873276,barrinha
79a3fd98,3,1,5664,0,0.98939556,0.01060444,vitamina
79a3fd98,14,1,3522,0,0.9996242,0.00037579096,minerail
79a3fd98,109,1,3839,0,0.9477091,0.052290905,oleo
79a3fd98,431,1,3839,0,0.90094864,0.099051386,oleo
79a3fd98,769,1,3839,0,0.97318095,0.026819043,oleo
79a3fd98,808,1,3839,0,0.7258115,0.27418855,oleo
79a3fd98,1798,1,3839,0,0.97946805,0.020531954,oleo
79a3fd98,117,1,785,0,0.94172573,0.058274254,borragem
79a3fd98,439,1,785,0,0.92075,0.07924998,borragem
79a3fd98,816,1,785,0,0.82378227,0.17621775,borragem
79a3fd98,127,1,4328,1,0.32666433,0.6733357,primula
79a3fd98,325,1,4328,1,0.13988656,0.86011344,primula
79a3fd98,449,1,4328,1,0.28439784,0.71560216,primula
79a3fd98,826,1,4328,1,0.20946163,0.7905384,primula
79a3fd98,137,1,2616,0,0.967731,0.03226899,gergelim
79a3fd98,335,1,2616,0,0.97433656,0.025663432,gergelim
79a3fd98,459,1,2616,0,0.9641216,0.035878435,gergelim
79a3fd98,836,1,2616,0,0.9686513,0.031348716,gergelim
79a3fd98,176,1,5679,0,0.999809,0.00019096461,vitamina f
79a3fd98,1625,1,5679,0,0.9999215,7.848765e-05,vitamina f
79a3fd98,219,1,3853,0,0.93176234,0.06823769,omega 6
79a3fd98,234,1,3853,0,0.97966295,0.020337056,omega 6
79a3fd98,1668,1,3853,0,0.9292317,0.070768304,omega 6
79a3fd98,1683,1,3853,0,0.97857517,0.021424826,omega 6
79a3fd98,292,1,5678,0,0.99983317,0.00016684596,vitamina e
79a3fd98,357,1,5678,0,0.9998988,0.00010123414,vitamina e
79a3fd98,481,1,5678,0,0.9998988,0.00010123414,vitamina e
79a3fd98,651,1,5678,0,0.99985087,0.0001491597,vitamina e
79a3fd98,2919,1,5678,0,0.999879,0.000120991805,vitamina e
79a3fd98,2930,1,5678,0,0.999878,0.00012203104,vitamina e
79a3fd98,503,1,370,0,0.9999881,1.19246015e-05,antioxidante
79a3fd98,667,1,370,0,0.9999839,1.6075279e-05,antioxidante
79a3fd98,2313,1,664,0,0.9998073,0.00019268571,barrinha
79a3fd98,3024,1,1492,0,0.9998702,0.00012980758,curcuma
79a3fd98,3431,1,5027,0,0.99999857,1.4215418e-06,skin
64aadc3c,116,0,5665,0,0.9992157,0.000784263,vitamina a
64aadc3c,141,0,5675,0,0.99921423,0.00078574975,vitamina b9
64aadc3c,155,0,845,0,0.9956225,0.004377473,calcio
64aadc3c,173,0,5742,0,0.99050784,0.00949218,zinco
64aadc3c,249,0,1033,0,0.9996323,0.00036767838,chocolate
64aadc3c,491,0,5678,0,0.9982615,0.0017384638,vitamina e
64aadc3c,1050,0,5678,0,0.99921197,0.0007880286,vitamina e
64aadc3c,1142,0,5678,0,0.9980582,0.0019418058,vitamina e
64aadc3c,503,0,3522,0,0.99957323,0.0004267927,minerail
64aadc3c,1062,0,3522,0,0.99948174,0.0005182392,minerail
64aadc3c,1154,0,3522,0,0.99971,0.0002899515,minerail
64aadc3c,514,0,5567,0,0.999951,4.900734e-05,veg
64aadc3c,564,0,5737,0,0.9950079,0.004992125,xylitol
64aadc3c,594,0,5737,0,0.99161553,0.008384445,xylitol
64aadc3c,2007,0,5687,0,0.9996483,0.0003517086,vitamina n
64aadc3c,2136,0,5687,0,0.9992901,0.00070987904,vitamina n
64aadc3c,120,1,5665,0,0.9998507,0.00014930428,vitamina a
64aadc3c,362,1,5665,0,0.9997904,0.0002096507,vitamina a
64aadc3c,2687,1,5665,0,0.99958086,0.00041914012,vitamina a
64aadc3c,145,1,5675,0,0.9941064,0.005893602,vitamina b9
64aadc3c,387,1,5675,0,0.9945107,0.0054893005,vitamina b9
64aadc3c,2706,1,5675,0,0.99302876,0.0069712587,vitamina b9
64aadc3c,2714,1,5675,0,0.9898598,0.010140205,vitamina b9
64aadc3c,159,1,845,0,0.99191904,0.008080935,calcio
64aadc3c,401,1,845,0,0.9922693,0.007730749,calcio
64aadc3c,2553,1,845,0,0.99151605,0.008483928,calcio
64aadc3c,177,1,5742,0,0.9701689,0.029831119,zinco
64aadc3c,419,1,5742,0,0.9711061,0.028893877,zinco
64aadc3c,2608,1,5742,0,0.9789557,0.02104433,zinco
64aadc3c,2615,1,5742,0,0.9828444,0.017155591,zinco
64aadc3c,495,1,1033,0,0.99992,8.000602e-05,chocolate
64aadc3c,642,1,5737,0,0.999633,0.00036698187,xylitol
64aadc3c,672,1,5737,0,0.9997113,0.00028870496,xylitol
64aadc3c,2784,1,5737,0,0.9996552,0.0003448167,xylitol
64aadc3c,1037,1,5678,0,0.9999705,2.9499983e-05,vitamina e
64aadc3c,1127,1,5678,0,0.9999516,4.8393846e-05,vitamina e
64aadc3c,1049,1,3522,0,0.99995404,4.595725e-05,minerail
64aadc3c,1139,1,3522,0,0.9999856,1.43969955e-05,minerail
64aadc3c,1826,1,5687,0,0.99998504,1.49432835e-05,vitamina n
64aadc3c,1923,1,5687,0,0.99996984,3.0171412e-05,vitamina n
64aadc3c,2568,1,5676,0,0.99996954,3.0460109e-05,vitamina c
64aadc3c,2579,1,5676,0,0.9999577,4.2308497e-05,vitamina c
64aadc3c,2745,1,5667,0,0.9999491,5.0884395e-05,vitamina b12
64aadc3c,2892,1,756,0,0.99999446,5.544427e-06,blend
f63877ae,139,0,4412,0,0.7326823,0.2673177,protein
f63877ae,411,0,4412,0,0.5389925,0.46100748,protein
f63877ae,892,0,4412,0,0.7437914,0.2562086,protein
f63877ae,1757,0,4412,0,0.77515507,0.22484492,protein
f63877ae,2199,0,4412,1,0.44932282,0.5506772,protein
f63877ae,2680,0,4412,0,0.78442097,0.21557903,protein
f63877ae,288,0,5742,0,0.8682828,0.13171719,zinco
f63877ae,380,0,5742,0,0.7426212,0.25737885,zinco
f63877ae,1001,0,5742,0,0.87113404,0.12886596,zinco
f63877ae,1484,0,5742,0,0.7469032,0.25309685,zinco
f63877ae,2168,0,5742,0,0.75992674,0.24007325,zinco
f63877ae,2789,0,5742,0,0.8564907,0.14350934,zinco
f63877ae,335,0,2860,0,0.97617435,0.023825621,imune
f63877ae,516,0,2860,0,0.9789013,0.021098698,imune
f63877ae,1459,0,2860,0,0.96587574,0.03412428,imune
f63877ae,2304,0,2860,0,0.9732379,0.026762107,imune
f63877ae,555,0,2713,0,0.99374336,0.0062566274,hair
f63877ae,2343,0,2713,0,0.99604887,0.0039511374,hair
f63877ae,566,0,5027,0,0.9999634,3.6582875e-05,skin
f63877ae,2354,0,5027,0,0.99997294,2.7035661e-05,skin
f63877ae,577,0,3661,0,0.99879533,0.0012046496,nail
f63877ae,2365,0,3661,0,0.9991194,0.00088060834,nail
f63877ae,590,0,370,0,0.9999492,5.076778e-05,antioxidante
f63877ae,2378,0,370,0,0.9999463,5.3697964e-05,antioxidante
f63877ae,1094,0,3075,0,0.9382119,0.061788052,iso
f63877ae,2882,0,3075,0,0.956112,0.043887965,iso
f63877ae,1106,0,5726,0,0.9466107,0.053389326,whey
f63877ae,2894,0,5726,0,0.9306812,0.06931876,whey
f63877ae,1768,0,897,0,0.9999575,4.2479263e-05,carboidrato
f63877ae,1782,0,5678,0,0.9999424,5.7605546e-05,vitamina e
f63877ae,1794,0,3522,0,0.99998605,1.3965249e-05,minerail
f63877ae,48,1,4412,1,0.14080763,0.8591924,protein
f63877ae,246,1,4412,1,0.11437595,0.88562405,protein
f63877ae,474,1,4412,1,0.15976441,0.8402356,protein
f63877ae,1483,1,4412,1,0.25364184,0.74635816,protein
f63877ae,1856,1,4412,1,0.16550213,0.83449787,protein
f63877ae,395,1,5742,0,0.9947905,0.0052094767,zinco
f63877ae,1255,1,5742,0,0.9882118,0.011788198,zinco
f63877ae,2807,1,5742,0,0.9974524,0.002547646,zinco
f63877ae,2814,1,5742,0,0.9981066,0.0018933899,zinco
f63877ae,442,1,2860,0,0.9915177,0.008482251,imune
f63877ae,579,1,2860,0,0.99250203,0.0074979383,imune
f63877ae,1231,1,2860,0,0.9915509,0.00844907,imune
f63877ae,1961,1,2860,0,0.9921865,0.007813508,imune
f63877ae,618,1,2713,0,0.9980728,0.0019271814,hair
f63877ae,2000,1,2713,0,0.9988424,0.0011575851,hair
f63877ae,629,1,5027,0,0.9999887,1.1334807e-05,skin
f63877ae,2011,1,5027,0,0.99999017,9.823487e-06,skin
f63877ae,640,1,3661,0,0.99942255,0.0005774337,nail
f63877ae,2022,1,3661,0,0.99959797,0.0004020496,nail
f63877ae,653,1,370,0,0.9999848,1.5220057e-05,antioxidante
f63877ae,2035,1,370,0,0.9999868,1.3153637e-05,antioxidante
f63877ae,953,1,3075,0,0.990123,0.0098770065,iso
f63877ae,2335,1,3075,0,0.9891069,0.010893096,iso
f63877ae,965,1,5726,0,0.982099,0.017901031,whey
f63877ae,2347,1,5726,0,0.9755296,0.024470404,whey
f63877ae,3164,1,5726,0,0.9931888,0.0068112207,whey
f63877ae,1494,1,897,0,0.99989605,0.00010395914,carboidrato
f63877ae,1508,1,5678,0,0.9999363,6.369245e-05,vitamina e
f63877ae,1520,1,3522,0,0.9999777,2.2287124e-05,minerail
a93faead,194,0,4412,0,0.9684684,0.03153155,protein
a93faead,464,0,4412,0,0.94090044,0.059099544,protein
a93faead,1708,0,4412,0,0.9082962,0.091703765,protein
a93faead,2564,0,4412,0,0.97987837,0.020121641,protein
a93faead,259,0,5742,0,0.9676306,0.032369398,zinco
a93faead,433,0,5742,0,0.9211435,0.07885652,zinco
a93faead,1048,0,5742,0,0.9635628,0.036437202,zinco
a93faead,1300,0,5742,0,0.9304532,0.06954683,zinco
a93faead,1677,0,5742,0,0.92546517,0.07453482,zinco
a93faead,2292,0,5742,0,0.9443548,0.055645246,zinco
a93faead,372,0,2860,0,0.99531376,0.0046862196,imune
a93faead,569,0,2860,0,0.99483544,0.0051645576,imune
a93faead,1813,0,2860,0,0.9934204,0.0065796063,imune
a93faead,3258,0,2860,0,0.9964644,0.0035356358,imune
a93faead,608,0,2713,0,0.99722743,0.0027725708,hair
a93faead,1852,0,2713,0,0.9982513,0.0017486537,hair
a93faead,619,0,5027,0,0.9999333,6.6683e-05,skin
a93faead,1863,0,5027,0,0.9999507,4.9280752e-05,skin
a93faead,630,0,3661,0,0.9991534,0.0008466044,nail
a93faead,1874,0,3661,0,0.9993812,0.00061881484,nail
a93faead,643,0,370,0,0.9999897,1.0300706e-05,antioxidante
a93faead,1887,0,370,0,0.9999891,1.0895261e-05,antioxidante
a93faead,2575,0,897,0,0.99998945,1.0524463e-05,carboidrato
a93faead,2589,0,5678,0,0.99987054,0.00012946704,vitamina e
a93faead,2601,0,3522,0,0.99999255,7.449843e-06,minerail
a93faead,184,1,4412,0,0.95862925,0.041370768,protein
a93faead,359,1,4412,0,0.95450413,0.045495898,protein
a93faead,466,1,4412,0,0.94329476,0.056705214,protein
a93faead,1489,1,4412,0,0.91744035,0.08255965,protein
a93faead,2135,1,4412,0,0.9580637,0.04193626,protein
a93faead,387,1,5742,0,0.9965129,0.003487134,zinco
a93faead,1112,1,5742,0,0.9950076,0.004992407,zinco
a93faead,3064,1,5742,0,0.9977017,0.0022982727,zinco
a93faead,3071,1,5742,0,0.9987878,0.0012121813,zinco
a93faead,571,1,2860,0,0.99967283,0.00032715764,imune
a93faead,1594,1,2860,0,0.99965894,0.0003410303,imune
a93faead,2791,1,2860,0,0.9998096,0.00019038102,imune
a93faead,610,1,2713,0,0.9972391,0.0027609013,hair
a93faead,1633,1,2713,0,0.9983411,0.0016589225,hair
a93faead,621,1,5027,0,0.99994457,5.5462e-05,skin
a93faead,1644,1,5027,0,0.99995196,4.806729e-05,skin
a93faead,632,1,3661,0,0.99930656,0.00069341314,nail
a93faead,1655,1,3661,0,0.9995172,0.0004828196,nail
a93faead,645,1,370,0,0.99998415,1.585579e-05,antioxidante
a93faead,1668,1,370,0,0.9999863,1.3703057e-05,antioxidante
a93faead,2146,1,897,0,0.9997099,0.00029008894,carboidrato
a93faead,3213,1,897,0,0.99851733,0.0014826413,carboidrato
a93faead,2160,1,5678,0,0.9999465,5.355319e-05,vitamina e
a93faead,2172,1,3522,0,0.9999887,1.1311332e-05,minerail
